initial,solution,fitness,duration
38374356151318626416142351344933415244901153272855473950451235825204010244682292122305732365481719355931427541,11734474413213331127161026562231511948203556402857375349454152504273954936142293018059251224463255581523434388,8518618,144.52907705307007
46252327131258574818240303942445345535111965622284547203382951361594132517373354160312411050144352267821344959,46364927131220571459240293942445345535111961522414547583435130255672832516263354170312411050483852379821342318,8608826,137.55700731277466
30392523112938162150571873256471049401552362242124134691923353443426359314537585655282017123543480275141481454,30202834373323542212559529196497574732273842943101853400134615812314135554442564524811485153926223505136171416,8464476,141.86958265304565
21264528983454181233463825584348205902241421737134740491423302343639441057355553291531522456325151161162750719,45652201125444492723113153334334593502921555826135639747375214513640481057192415301889424632382822255043411716,8490266,136.04614424705505
17638331034128295830941513442320412153975331144516595737212250198234927433620401311421835262454556472548554652,24322930102214225143740418345165044523331392313541951124657275560282255385881209431749735261141473453364865915,8432302,128.93737983703613
22421643581444555741475432121024383482027232837312952844051591156459342636193021500172523971533465361813491535,22236284727394204695156124452104583341541174229403024318112613593254491614731521481195036550335338252437585735,8447280,149.75573897361755
44135356857952481710377551224159351263401431402050422925512123319364538464924391534472855818264323115430162732,34123815420591913286585164844254136453130091833492652404224394714552246254375653322151112935274310150231773578,8344442,139.33032774925232
91152451812501673025434383635314484110334758048595117423237222120562834395546141523292615327546192457324049135,74552494352833046268516154184434248164724173837511555725152350145610403920311222192159291327435836429324103353,8382512,135.61603546142578
39471123183355154228249415305113403050145951273121464557373448443536253212162072243193491756266298525854384210,28611946585211311540131821501043564743633741442739382348255739342851241214225303742303249201752955261635455459,8499368,145.19884300231934
20323185824444841535146431915247542821354292234111255103039631263236163725144903875752565911745293354813402750,31414031051911842433644250275737213938533348492426152069522812131746344572255295084247325830591116142356515435,8461648,149.14074039459229
59313736271324541847161125395750323546262351222181958114055244854249403345522941531243304493101538201756346728,43325564010593920551546012324444516544148679232211525053474952831428363313373430141858223851191135572429261727,8506496,138.0153510570526
49185343057274321167444145342283719228544058592617386502935155123248522420465691533104147232132511394530365131,81545349659291639184928314534643325811261020485223124017515210554256314725244273041713713503854221935436245733,8425900,135.28315663337708
35571039318122415273412595562928371653411913145524554425140592232220011304756461738364264485831322174350483349,20842111603545543029495352439274614141731272223315244919592115365113485537403847412255633501028185763226345843,8524398,145.70993757247925
44573941182845235831973726531149122221502723191454354524591730321346433601523385512051423840564810166547342529,92332156182030295815128112213524919375501575305917241664414405754393148332272545463534413626434104723553842128,8465704,141.71249294281006
26516583046121175138431554493228313344409363635210102482541423945132419295256175714505323844755134222720371859,50282658646411171753435613244530352504010342938373936115279514748493159161221205285723244255141945223332341854,8474914,119.1381585597992
20554054303215917395810212193629323418389524931233357162724372646535431150414722488435567512864413451514254210,38264015354121618118151434329451624562813575423483444379271251313655174922752253319594658324720352303950424010,8393922,128.17750811576843
51834142217202752381933232435341505121244712573630391046448322555375913915675856264345129314228544948040111653,14124818735115739284624938351132150282659164534930225434362552510422916552741323743454404720195623584017331531,8550072,138.7294020652771
03340305250203863755110314445145435435895332132839362722231149571741534411259482124329525125718568464742261916,40111512446164921574834103644585947451426413822550193137225229563355315421317463553095235420283230127183943827,8491400,135.53301239013672
57823211718544571337442732425250511419341135413692428482538471639592631155810492255343440460120533363022956512,19534827342617563259352031872316502955402184237411013393331643122847449210363046385845752254914455122155424511,8466834,118.73921942710876
42545511312322650074935816312039192544655382427365936294714525844489535224128563337154234571711143183040102321,24191694740233835582743411110759265520410514418842572125228343715335294849561413123950531745306365422312546332,8523688,111.70819616317749
57264130313050462952124425855184838549394231753402152210436192847155158321626341711274937145624234520435933351,29510327165355183826222404614542505747593933231019343628359214311511494424565271213174148658837431430202535254,8477156,125.56540250778198
47523826241330163536324025594117371554569611485529332731342319222812058437453949125751042144425046583253101418,48594241435453158521049185111928173923835454751503337551632413729222020211438314915464432625572736341230264056,8365136,122.64205932617188
16111752103743451528214119422948242330322240839551349562026034425431935535744615918513834636750471258527253314,58183851405416435027321814331022243656523512555326172042344130315737492815464523194839472532442611194055972913,8461052,112.49907994270325
28593930514944241513573240380533310312582091146292545262322656361271834355198412717525037145534164748215442431,54474615144250634293152114514222192482317324026125930495365537743163801335657253533444153271018391951202882458,8457924,107.84077572822571
47543821525758145682024463528393650111222753533225431516191845494823402644109427422312930371713553306594113451,51212437342225383113285936203253147623573733582714910305254484419392924491708415035446354218151116214556554026,8483530,113.23466420173645
54405315544501734563058461423223352725191531322034591623742818381112435113484947352604541910522821396757292436,42855592638111924403048415334165021395115205422949583314510323945441803743361472546435563276275717282252121331,8421068,113.70105338096619
