initial,solution,fitness,duration
29431647213327276262835442012193415011304251823404859155557183610413753334524564914543846222131731523925045958,57194344336413112263725502816221553442332214248565511353318135404955824272971020593821158652473309391746454014,8467682,137.9671332836151
18345633212742435219593258154510403165355744728393008133616944124154382426314201464837717351129492325051222555,42184426212837102438193429301557584347415321649146012523335292548111436395531201350323540275685945176422513754,8398050,112.0423858165741
37101565231653426323362324671742025283814555340478121311191545492924574833920442141595418513539443222730165058,32282515564043585059524769363444821123042022503123271113513538841145325457749463339261617421924453437551102918,8547518,126.5340347290039
33259559223615444216481945292038231041315039283427264318473017567375235545321851141225321334624140564011584957,94039351733318102359192811242245420151625532444557384922275430473748561141743145283631463462632551351295005821,8557608,137.73980712890625
45255181356152161224483518583055473459499172746546103852141272219503340393129113642571432443720434152805332326,14543327343315319232142365353412258595241294016133817437508644111032151555730026204622184748241593928494556257,8445612,144.68833756446838
35294592336422647315417183033211259604616581550555127374443383933121483441321519538224941527204028251457561024,57297233945419243736172855185921484458521065053411656270353414302542132474640543122311433826525149123320131589,8542462,108.14391779899597
18354591392254428114857125329413450515910472544565231481771526224314965816320335513363202719435238214246304037,18242543311245474136272257282655585483754213446174423561310197295064941401159155285116339204230935238533332401,8356420,135.15508341789246
20262731235732553452111618173338124342504621953404106585956373028472244345924154841357360512113293912558145449,27581201535423256931443954329638514822434553182659332434211742414647503613231455407302516111037285201857195249,8393178,136.12031412124634
45352613201014501493125484447585130211729819573535412237227162423043393338362818153411544642565552405912932647,57414371733455251485047863625553142221539413232630545914320463524912162756441323385820112810184953403421295197,8457730,135.31290912628174
31393445303525282248173540184927592925194411454553850532383625127562615164663743204213347058574111322419421013,19424462516565811354114822323455921303149502702023551103340425244378399417572826231434294712183638543551553176,8494580,117.33821415901184
50343341152637455513549275225158363855447121823218311032283417659290195420131442224739164021143245646304857953,50332249205132559481574712296385258371451441834534036856305423161042262415285517494319412273045732463135213911,8494592,116.48044037818909
63393729484240118554534221721846733053584724124493259362038443351423562852301654921152531265154195011013274157,27423145371261013529413553344925435751112458443326323628162347301889414722174638155904055215220502485431391956,8454472,130.65534901618958
65135209535042333836432912373491128484746234573910584032745430555426824181559512025563127142235119174423412116,10243312331425341113537501425432495227225513184662291954513492023382621158365757174059483915160472843454485630,8410428,132.51750254631042
30238737471542145132946392827581355534020359103511225362556484117264619575231212443333818441116342229049455054,04211347223314511105637313934657363529483054514543824050953412426274916123220445818155538172559522817194634223,8460394,123.46744322776794
59212310454851193611122037301557261631324324441276505625185531523835530492533942585414392844047467344312981722,48325105230572621225943372984728355813200161732112423417940134544644421533493653453114396381827565505512195124,8370296,121.61387014389038
38114732395335122745175631161071551558933234840304662625049132181920525841514345944124284342573629437502232154,59554413823570172127459512072239154149322552840183542638350148522365811373153164647565434423310614292412194330,8269736,128.98402881622314
40403337102453034392344504126182542111549163271228174353573819275820144685122591348195553473663154295621355224,14268405305817253611414154529243949474448165291923513712433353442547303125559561838132750571202246212832335610,8420956,123.56718277931213
37241444432103432518111255715412713264030365334642502220350214633455871391659385628172951523122384919484755954,47332519441085641574937292343151613314353024205934509176221281218451158455215251327262538314036046424853392754,8333460,119.9181022644043
27170165412523334193714504712618411128253629553556482258943204030231322410517493213845576464223534448513591539,18233847431213519220144821404139542631322411373364735755104946360815455950353025273494422525612853514258162917,8327940,110.47521638870239
57335034151131119132118429385355392859101625442245327414994658232478145174730366323552124254564048243051372620,11621950381444948465737163432474515233521828365202624354158565322544171412300397135989332955251042315127404321,8363662,120.93522119522095
83616454619241853223928350374111515727203294947485313415452120551344355812406434238730211459255654101723292633,12242530281831371045232658193238552754133209847248175243572122165374236351450392934449464034565915506114113514,8405622,117.99794840812683
28248362541445954303352322575034295848224017373974945420232613145331215918061119355554321421315638464727511016,23171516412144593630225264142913958502755242039349113803725125753174846183383419262854405143473256312105453542,8411394,105.89230608940125
53464522415039274730443438268936322853142202935551313711517541718432442656334021591531404925521957104812582316,35101419325325213133301842135557365037115802726442452168212222059749152964554514717556448938283443462341394013,8406816,98.5985734462738
36594192248785512232431044115847203523527175414034512431294184633628385221151642263913349371945535630251405750,59355719438563010533647284614394049337132215505518152429203121413328452779582543420523451324826616122354171144,8600454,105.76601386070251
50514331754410534630593733431484922276538182845111757405819253256141247522928262036915243913431042552321164435,15592749345254152452838232537244319103526461145162918505523203054574222133191758834374748114021443616056331239,8501742,103.98848724365234
65537105942344859165730452314191243264441828202351312927474024415632394925521153331558513854022465021313671738,15375010829434022524556320144734173923242719335449221561726285146421893412442559385831535716481365513303511420,8617988,96.97076344490051
