initial,solution,fitness,duration
54111930261087,87235611009114,285088,2.3812735080718994
91107611430285,36201108941157,280834,1.3459124565124512
91076428103511,14678502391110,288156,0.8087596893310547
91145101826730,17042593101186,295926,1.9947509765625
82153611497010,84062579310111,299266,3.1522462368011475
10872341905116,51036084219117,282562,2.765749931335449
32610170589114,10807251149613,292260,1.7875475883483887
82967103111045,78112159361040,307344,2.5436294078826904
31061128594710,47108110136295,289722,3.067728281021118
91141076510328,21011345869107,268310,1.771496295928955
10911837254106,82659011107341,282508,1.433258295059204
63111710482059,11702105869431,302416,2.549623727798462
01471035621198,21110674105893,293114,3.7647202014923096
62911143051078,14657110982103,275616,2.0419907569885254
41060782119513,96327450118110,290210,1.420309066772461
10916211745380,71824531110906,277012,1.7240595817565918
08921011136457,74518920101136,302010,2.586214542388916
31751162094810,95173111002486,287640,2.5152528285980225
81197315461002,31117426085910,262810,2.2187604904174805
38015261011479,37101196210485,288102,1.4825716018676758
10217911658304,11682543719100,306120,2.366281270980835
11010762359814,10141138976025,295012,1.5684726238250732
61093250118147,37411195260810,294692,1.4770262241363525
64100111352897,85106930471112,293372,2.4543890953063965
91110380645217,69110823517104,300040,2.4103646278381348
71509211468103,71502911468103,266916,2.0022823810577393
96281104503711,23871191041056,296896,1.719653844833374
95710842301611,79051486321011,286494,2.1928086280822754
11084750911326,90111056487321,287444,2.2025420665740967
74519601123108,36111908257104,284402,1.37068772315979
49706101251183,10607411215389,291972,1.8595483303070068
39210471165081,48031172110956,311106,2.329524040222168
36285791001411,31162048157109,285024,1.9875621795654297
10111235649780,72111956431080,293104,1.6582646369934082
01468109325117,10056131187942,293518,1.6559820175170898
28693510410117,30769118510412,296686,1.339306116104126
10105871136492,68231011079154,285182,1.7807555198669434
64951111008372,51141103289706,294282,1.9963855743408203
97011861243105,20161181073945,309266,0.970470666885376
28036541071119,45691008173112,284964,1.9108073711395264
19725104683110,65432101970811,286314,2.3923511505126953
34591127086110,25306711110984,302628,1.8437061309814453
48029751101163,61095731102481,280116,1.9614183902740479
46301128917105,71821109631054,298300,2.670332670211792
49101153160782,93674812101105,311064,1.9873600006103516
13801026751149,71593104118602,284938,2.0596301555633545
82065114101937,10024567891113,318674,1.4699466228485107
79610235101184,63011211049758,294436,2.03298020362854
11173054269108,01564810329117,286446,1.676462173461914
32651111040789,24103751068119,288396,1.4652290344238281
