initial,solution,fitness,duration
184615321047473837530817194135311250264348402861233454992024223291344273414233642112391621,426462430192227184329381420261747112113102348443573932411400851537453333631253416492428912,5677346,99.44605612754822
313976954463882827212042253435241137145411533301723131831624748224010143212430442926361949,743132734401423129241048039117351841285258363741636472230242323326293149211911444638154520,5635540,73.10327100753784
433734402639547114921619314032254418351241348297692128838427461042203345121536412322173130,382664019337082024634314433949212711733153541471424123101345172822164830129254218293254436,5706546,83.7449586391449
112715249233848311340361041454612233234819571842639430434429142147901216282524262017353337,022361594449404571819462531478231342453920281033337344338116302291427172148263242121135641,5625136,104.20329880714417
489352615121611321423224192533413161428536446174408403430372023114923432273839271029474518,254041113949420322204894314416352313719243372334323612454727172926286388211318464141030155,5488716,96.94265794754028
201216121143315475104932632314230452938401924433523112817184846413634376257424427082239913,411148432122184244162732634301454937478124519354029391331383626024915346172825143372310220,5597234,96.09639644622803
182122391930174026453134234711419317481320494624210296428271532583635383716331412240254443,184193329404948174625342035144234552427213874328261336124713739422231215161903244633081011,5566144,82.44568276405334
472531219376481442393031824112044421910354313493334451716124127362252881512623740038322946,384127423412264614843303173311157164028374532244944223529420318219510047621318363914252319,5697226,102.84335517883301
383648941176204224284525151311508477234344192127161832392612294034349301446210353331372241,243322464114374743830444523491926163820117131736285182915225312763410442129404821353393201,5732370,96.47269105911255
341264222144618732122027402913314817211630282933455374711254904153635414333882324194410396,291363536334514271949932418202162611512837422338152147480372839404113443173025312244102446,5631072,102.87984275817871
477433734175184161033131927241361131935392226482329032463182045122130253814404415649422428,115484634116314324244143211235845201537244923010174039303427182922192621738961333436252847,5637214,83.60631990432739
738164211281322444254717243631246272123245413381814343920015293043481923409516371035264931,103033131172627512439143135036441540648374142218319492132421634117238244529202825464783923,5547404,78.75604939460754
382642727224323194935171029128184839162328152044224645251911371365144133044030313421434736,845483039192844238461343493510214131174712112352916154218163332269400334372572027221436244,5724670,86.90582847595215
138181441342032447422749373317021611128481547294338103625464531355164339231940242622230129,273743141713471539103044413648101918343828231145404320549294616313574225243222112266822339,5703336,97.48188638687134
184635341394051042815382342324847251712118313036220341456444903791613431921272229714243326,946353053640493143948104542290371434164147233621815112112443173225331321922272038728184426,5741390,104.63869047164917
211335516846424745323254314044391712232649102420412214192837363829306481534933181123172740,126168313540043141344934211482324471032718420213713826173646294530152225345281933492392741,5609258,97.51355814933777
273816294832423121122039141040284511336134126304187383722243525047432233634117461544199495,454240828481834214317153727161022132142993311493943272623193044253552062438473641124631310,5575152,86.43216943740845
442112382915401946271042637732258342243363092471335348533449282618140203924312311611174145,251830154734243281440273373242124423017291328113635204119481063716453143224614214995393826,5600340,98.32306003570557
472835274963143394129121837164022117226352023143474543024046159324225101936483833138441121,472835349631405418461837432622141721601920252734745423021131159323833103936482444292312114,5743468,101.57312679290771
410164738402045433542121342488374410934143363318251132302927192471549623462628517313912212,445494622392911264317103338453424163191825216311214417279201321548323612335044740374230288,5600500,94.00542998313904
263538125403992212273132462301910361381654333232101745414214284344424476294920153718371148,621123024103581844192203451423393841263622433228911315401740111637313484729493342274525746,5624100,91.315021276474
133141404430102425376331928483243816921203293645464247392218342738451715235490122326117141,186381207471116302539141042409192414331131728238042724334421452633449323612535224648293715,5590876,94.9622974395752
276394418124934147362484311453854351316922411424212628427323023292537020153338191731404610,421240347453143946301036135493528182904814820376442433172115272111412522332473926194163823,5746536,94.00837802886963
317184034301337243650482994244192738120393321464326473563281241454221523816232171125141049,271431241346234123739184842017122130536164019434744350826333145153834967291022254249281132,5602556,86.19404029846191
154613273429203049192391493710414521264240313334818441147123536380143243261628825522472317,488364426323921203013347181227154429374962238355111933123462254316453140724281001434411729,5656988,87.34927821159363
283741224921321346264382314393016294025206470241344411101245151794235383319484336185231277,382240314111204449303325244312843921353423152616714132925963212361737420453271047198184846,5534752,87.39585518836975
271937122146836252244204892631423323529342439144147383315113495454116431710162187400283023,464234838357408183724134729393212222281543332342010141617303634945111644525193127140214926,5612864,85.23005104064941
191210334539347161820241749140481535222283214580253621414434304247112713923433126646382937,465119374522036725234812441428316264398173321549404330384227147323118101921244113356292034,5560724,81.43953680992126
432529382271694137193642224024101328261484811347170302347493315464351220393235211314445186,521241445363348393082522384493623204042351292811181619044127474643937341327102641153223117,5711324,80.7907874584198
402328124237174798264125212414134493435481145295301536463831663222102023919314333271440718,461842471139292031264313834361913727400455243873532431715104130149122116262825332349224844,5611296,76.40500903129578
251637452242263418924382908364913231113312015276281243443233397463042193514472117510404148,084543824252942433044181319202716174047123435313726514324621741228393392249154831623361110,5600594,79.15953063964844
263318461516112721103448143012082039322242745312425232134943293828351740337419475644364191,594820433733190301839321612714346134115422914731828362310491721386434354540211264422242527,5778272,75.71859359741211
301035324528404211801342536384416261320615181427192941439173241221448392223463137533472749,326241804716388371727324128292213391525424312339630141031464912024023193544214845473634511,5608830,69.07832527160645
415894635182428201232348251922636144217131474521104013494433832307443334237391526110272916,627411440303182521042351949232618481333431525917161020124613444434528224739243829732373611,5577078,71.58227133750916
266522172846101637354825114742739194514441236218381015133094140202984324349317423432232133,314333457373511182321131214362162919109460288482539414132754015472642342030624223849441732,5575860,71.54066848754883
224449388413032462431422736181021472623920153733439173513648125280257141311342919454340216,203430154324193549422108464891117241614132332344273847133629262212374056181028313914257453,5581062,65.02365612983704
