initial,solution,fitness,duration
200526817133857139537050103469372631416222316657735332712291474285563769476472321978735457794866424636745223015115651495944586075253617214624840611843,463953686573186966275431716293326714193151576542235724034302740702064117844576619631421279487473734956556036521427723135832861121025674538242874595150,15613320,265.73272037506104
521584570741928337615212068416685423124046247350143248553842599471039786057175746791153183451276563563629612232669621371432673575773731443025721604964,416617521022302165277370691314627915167467456032377373238495026241532056339435115546787264633135341939750257661596425828547714183668515744298484047122,15626768,284.7441954612732
669761447958565137417483652597170786162572835531932415475564468332010833173512306645442295550186738372496411601722177433912407926256322463471624273015,612614628718361673506784154300571160723252454386337715222684714652170539402379343166675624352739337448292519595113318492062542754310647712694455581776,15471794,263.7100992202759
706061674819200403029652265771537521787446561644362697525512114164397228731050173863374945772334413513151425432468876793347152618599543642352766583221,254760747537215161285872236923422555681644207976786771306938548703952276100317773111843591750654013631262196435543353246645264614491572681412932573434,15459578,256.1353027820587
501269434068467842236647184957281251465313853341773779241560412933555177645944706762267339750565211936635230227461717697262011134831658544823510453227,659137248316120634719340783944254325510337977427416638719182850765335156275122430732146426776965867454264165712687030341724231114514937523658602555629,15636372,256.35373282432556
321825571213739483112774143062612353346019116587256474231550786670672144517316257710355554402076652638467164417968634517292852924802233753643374496959,567973973226738517585027171466263234371419581611265254226782953247536635553633413461848544045064612170773724726830104441207628121496057745933952316915,15677690,287.9016354084015
060383624431925171012775697964787457454034671165849561397012053541426666483118735137594776533223234554152635015242361684462421127303965877672835722921,563238483354192543101276569797365724526376716358400601435141578414917473631181651372777465242261345566706485374202352684462421159303928501367759722921,15521250,237.71839308738708
740273522333413917331185136476243101360971471592922030122158725711444217376563614568166744624693276287748524066156454706255623505553475387853879491926,530273637701375116171243438514366441656068396935721016254417635740295618523314762466285576592223078207794948746776454262153141558452325011283373421979,15475668,253.69971370697021
103833437258534839472041467067376226318313277766425742951267316360281275155711168523623023555491778444426635657927507178215413562445613419405960691429,373633437257029597020414686755651631831323561642542784850731626532812621558111682337530521076491774744474667765792738402239541356244553419716021691429,15348158,242.4902844429016
243021784225564755781337411434841726314174351851622359707144064601915456533685828207549931293467639272655617754373536638104036695052724632121667221779,795069725976735258643137311994329302115103334744738626157167545247732440656142551220277041233551782249260652182553665447168141163601754372883948673646,15608860,249.0934238433838
141155655460466149397448307970225714034184732319166838753626764274294853624171203721515969333226457315278201567503547667215856274528139256277634341103,032477669730545955631067607957561162442921493183519237334426641431224467268261761178397471153345316428705282093727648755116581365405236253877145342250,15546942,266.0947754383087
729635477677666515751582834251431753133170561157452711624746978392350435940332748181268371021612364746737919552972660203541223230045626444385186426549,531587651716261950331581768362366387371079782557024676047497733943126304421195212286337162955114632355669242651348344041146474627185475207202259454357,15570988,260.40056896209717
753163857126940177170391322462007221745067430244565581586823299612102860116255163753553795177435619542532594248634934142736524178318726477364446613376,266616104831601823534122492151287162278305865497315544434547291770417746395262850375919532564793667577620115635323869314421614427027136863727574335540,15582532,247.02955436706543
384166461842141055715746016522007843635828334712795111362534676461156441548193740756976274555422247273326829742650877305323923216749316235136593597017,263233146497223221752616674153514197347102427723051703368364448695879596771091734206345561765478286037426212658645539131841385753507711252965404524316,15459838,256.7038686275482
681553603850828254047394135137919435572345237624425665495978633140123727611011443277173045516674752262221697031326635436294748644671852395816205717167,629164233572166301510486441350177646431337368315225594924457851675653680266027202377294051632874321819345879697556554387021444733511476714753972612212,15399296,276.42493081092834
696122052785537613819534493577644715363656604514703173950763322722231383028481591817675441247410162926534357254074273944607946621156324271582175516368,527521776325565623819125860691133563443491654545484612915709734723608302018713141394276134440641326681051571435746728277279503778172553463272266365924,15556174,229.9731640815735
683145292741140472319614862537213731450201558324127644946176663728677716245751763332239185469556030437875612879445070385635347110321179264255952423665,526733222822342736074485171725336513494037767720576924302617295427781611790197515639501861557046438156425456659123514589413863103346521326844467476231,15509750,256.5473482608795
585218797853466442432844714332373197196963776116731514036444124602522175015634325381226616886320277548455915162965620301321493931027575466357074557277,502445278521628404376191864863157032105979256035362356752653116831673035413841547211473345129743964606177205813485544129474969656233727122176627375742,15579882,268.80205512046814
134560744349752526313453156401636233968284695071184707352765965744323337838561371451726462632027195517705466441104876911277128213530245865297922426715,724860145558746421075162412722567320152821693377071502947617623632430434532542441761870376631571336385154164978404339751145675979359126826468352321965,15499560,267.160014629364
722661396562814445321949741187468273565122220483523113781525606451542945705910406281671552694234335876435046174752303067115724733237197763361384756679,353469131821763723334438321450772226415408743976335679484645320751631706510125458723047285729199715243624261112715945362478049676856415566602673251751,15662848,229.5255753993988
496639182078556860127935457545666367100483875762542270597342234015344331147516562195298243734437274313016713229561415069212757581416436261728461353277,666337501224322253487640357711270671933975544544203415704657429316795265769718724114781065556164175138713973625825366149602821384259314652304721436823,15710668,255.02658319473267
787031391132745364475061234615131851365631733667748346929828443058523710432524926167568452566549795414364060673820725547671426211974157352127735922012,287966187476616364415163256151153146062635724470206513946394358257821714042221277768693726733242375733051194502731545510149862505747294352364859173834,15616770,260.0440683364868
264012374549731768793552606615257662211874674143610536916414224654678547285627830135148557570333834772350397641011436159317232319632044582695457712922,945235559026415857491643137476143473276221154828783744383691850221020351956606842175439736161229755667253127933526530325142547716331407011646248776764,15352686,255.65297317504883
683852514931476379614418123571704274366624645353404101348195719017776034678324128695833214575737656203059873723274625115016267255222954141539436226765,155665137382753401133366232561035442874494270213077219697314156752291379541631831578238646560637157174543264417758224775241234203959460486950257626861,15317486,229.6054208278656
470632426355815662132352256979573748871383028225441193407743320613156747616557112642181453105136274660789343321625392945641175725950656773204449476817,296663059271172443255360225739354464013799124268414655753336373869164196218717634495447317775072658324520582314105154852211567704011567463782826732361,15472698,235.146630525589
358276686736531850744572215403910427926633030147012604331627859776524472557164632385819521442913345651266942395471174161723735632175481120647376495528,411252650577219453774563054153942605851433179481676425449755123565347323203227107062531861681143871676638417692178593147405546286332277242936267649013,15522188,257.1758236885071
452829661831627924612721104269542277235333546387136335026411274557352783758519631432582539659766515566734727540301606811444705743220131747486419160497,652254665653207984458184362913637024281714412560643375262139321135457810260377330531577976721384742625527574349236976774514061595234126846507131481619,15691354,248.12478709220886
597738406835182595657248531328273626737560129211401548703134226452161020584176911671255786442663063377274461961505133233962792714534443654976173254754,692271163513625667976205316131197822234265795174841593724145439152173471334777358167055105257466029030682662647274561884038664528441250433235337571494,15677994,222.63056659698486
577416765593158323445446142137515734668856522660497248255597162793566241937222736200186414305410787733417066928297623535138114174321354063163974712250,131255675459410323445212642797538687727518521671704478334391562517649662432928311072696553576143556112017301642273423983637486023587440194661254776350,15576420,232.10984992980957
293717305414786523742126851640538493644466720701832833762593465647223148512113456303238197526275841665552621061776479157224593560714734350391142576917,103468286748607741193303522254015487175711152937534243334555596549619264479636269766473317413272447182664607864171457721621705112362356325393850522058,15512426,247.051283121109
582341254364463362471179038507720163235674561960125216545761849284851629229694676621443715571573478266330614227751453708546872332240735910131739553147,784869852393042616672767605929215843497174206401254383428577923561836223215346676219165559734113442447754531102625113570773264514636514683701715502733,15559746,245.90489673614502
846667418707160772924224235261362792128197275341630391423687843472532756117358692123841644548967504910144415206365955440655103735333367617312757525561,541791419384722737842253765248741556817515045563432844724676571702354633582721756835911206267772511060132434614033230375957012364945186664316929391626,15453220,239.20458221435547
613777161123648973762545381954746234421533246211520637170222659315712271413175029514860794130684772675556375244439786535180493643522833402466107669558,712763127531137859765404639928156679829170687230143302520731837450452326462677263648217647575152343260194310415349227461175355844243565511163854694267,15423954,234.5078353881836
444929301065544686346367978747512606447715750524105926722433842373953145536120761569512717359664028332318263462211677732461948137372563258255514701118,504121201658536643111122357566314059759654749344555636176964423245402222526767461725130151910312439797463560527038677729483373377118878286244541332768,15410558,239.04059958457947
333948614429686357647167774024236246507317762520514214491145561256566303574685426381037813669271318219317560797553247431521659532804703752341972584122,162034199225478764050563653139331771235562146451343106945746567152721757229618744035774852261373126357245811304838477968242416032594970664631256128537,15454082,232.51499104499817
196410311377559218355224711227177396620305314724844502316268252256658743329473761344775365496038796901545551126364367285139787040424654577632624118163,384754726416565225537833730137571344211224924174012142928460364161556220594374100835565733466661532454475073707779675276931233926512715869194868182163,15500060,223.18042826652527
211630363924202546762741442053826623152125832616657537044417215134010474855777567736854717182978979715650811494327636534516259353319452869313464226037,196563385141717875548417275777044641006837423947524524236772879586660315930121572731846431532967144055762049115682516963369325450323213526133462226174,15528368,224.79993772506714
