initial,solution,fitness,duration
122985374402254730665621336376616858484744201824702860492625273711657114164167632591514207357506934523564172378575103897931157239134643195543645326277,577523725551017586678593872633331876777471425927832616474015364128681464533124357676526192106020564484543150696246307052345161294454394912731122791323,15294634,276.6850907802582
117117434421372664078289152916355644624791962612748595860757647630255736823566770542261833143910355031125774413832204421865714951043456322363777525369,487161331647744733932867783104215641277222463402117251581066435946527291465187452703743545655573613493830975192135452625797634684153696605062281723201,15138032,287.3370201587677
702666738336911872751648316812491531765476352207945512874423240786719186257644327462123536037764133011036565829612419542450044396535717714557322255934,783822207358573630401943344426325016942552825247453132724816412718341237604964877115192367155235543959657931457033761510476660764621171463752962567168,15262262,264.429251909256
401037437725260234176445337013171335384961342946487526047671573431554528665214785163798643019505868127132657227259396216429277695321655611241854362074,725491349655591712257429196142715798436411430625382156756953631810334850314464515222822263924402768677770352076113745655714671583478047607323436631632,15145336,264.81486225128174
101382214454672407962541655160317761438475364710747633446891535697355172878524226231957487512037661230256582972503424706763395632274965114118214336359,104022478534642457766435507221253791188232967447513932524864271622305971563628496813143850541120574133697156326445851737126765343135476607391975706261,15000646,284.019992351532
753767237822116037202836352170557351133069386453562448144512655821917444971394093479616331261610764129445457275325246257218154362594733426817506607786,267966678555192139361440223771132751292015466856595817497860414522102416123616517534476331324272112848627054574776435691873643535025763338304409745237,15066370,282.19933247566223
245821776233607453831394984043597929111773696830357844281656276764722652345912654818114517576462023610362223130547041631950324664257256153471574715537,655064407571432604626163448330691949131767579103012435225614611532366866453963623762827737931767011344538182320597274385255421272145425782941577515847,15238652,263.87521171569824
635733299615027512052664776742667716887954613217317435951036693731601170773019275438254455657123532372342864156253122463216784518414258564839144902440,436746238232912332513191761649583455667579276578464451307247501635632242397741213660674184885771246931337595620040262537107054736845114921762853521514,15004122,253.47703194618225
476660776547101663305684352217615325735645519367874512865403924584549483353117129263418757250313462125961384420223123913769464227677017792804156731425,581737308352959287776313224445479202715516616638511872327067142741266243743949693411942544821362312575052116031686440652476564510333791546607553737825,15161248,277.80765533447266
548912157938535470604642231327284312217659616161171105877654126444697832203419512517223083668355662316639029247540556367745049571445473373727364185237,285334611422478576922219167652555956314973401082027633271765262612953513775726268411336014483930585019381247943714774547735256423343618447006166674515,15299364,275.94234895706177
458773554360346864107866722827374042502216742117902149356581762363044511965675261183873126931599255570242371413220144833572947563531135462639764774615,582260354613484565645671381254936395079152910195126765766751259623211183197364144543361274577377884728631455687224270407434163232142672017527053693043,15256108,251.65568447113037
421540297035965172319126726683814645434421113077458428717510643455761521148335362256992877397947183163782254492046245127305560163536417273763256665037,641732364278771270381643761324102047711530297550602634821314743495965161280334014683756757197266534134251922442339467952265862456556727547318855116935,15198982,254.4667067527771
751475516527230696735241276197023414945822334317686253596346153428641324420488295426578567773661132771653914031571860507440213645373251066238117975429,465797616221585363552911954471437228735018573023773266343959434654244412052695838613571751075164131121264978706231247448027683664037251767212956456033,15131356,268.7595851421356
562321793637335241320553170613558592651191168717643649301624353574638607264396622321429485067691517621874257340417285427014465975637852423477128104745,245623746675522129586443137837503562727184911284461705541766859315157456020196732365373843339402515466912717711763724757901426383036524842961016345422,15285376,271.6932475566864
645341129594249621835527544067012697278027135877153361102823733026364422482538799194124177647750463671453163121452065266576851557139843566354601743732,511038572448641170871346356335246282567391819774269366630713653240262914686258165355507520177645234355474737972421609443561491237223047678591311527412,15125860,251.11556005477905
557312151777472385070491134836577679646563188226241722532202927114542285414601602374596151249313468214063743525335396634456674194657830337558261077169,306577487167433753495966213176861696057410477825405773536358565213720234527293941251324201550222668146701979353755496246362411264281817165433417238144,15127480,244.3081398010254
367242347945458315915265439619146617512373386578602212573254769146247776755262163165030552956401819332864684907137484362204135844111067270532774325137,446426841446620627326633928167470697723602553757331337824764715485218793011492262652957175459564051958143732341375143366119381221103550284572071556467,15325790,262.73495388031006
725860694121151916422677765361327514818615310353159307071744629402212328403733991744654215276554786225632479437814124967342037333275571564506668455638,706979362122011353767174663330748421972763159557529445354653914212615244950527858419027475638771848225134716236164256368437332572140471286013665453610,15066592,255.52716398239136
112037796681868447035654730121626337135546214231196472457355227503215154156174285722242591358770563417106486253741384349752549673969237876604029633614,253038651537775536735644965749235622274421135007635960167111285168544779124047220176641525853782973224194314483262318393410672663187057461457561423369,15243220,236.98711252212524
